Area,Date,date,Claims
Glynn County,06/13/2020,Jun 13,904
Glynn County,06/20/2020,Jun 20,887
Glynn County,06/27/2020,Jun 27,759
Glynn County,07/04/2020,Jul 04,891
Glynn County,07/11/2020,Jul 11,857
Glynn County,07/18/2020,Jul 18,1090
Glynn County,07/25/2020,Jul 25,645
Gordon County,03/07/2020,Mar 07,45
Gordon County,03/14/2020,Mar 14,53
Gordon County,03/21/2020,Mar 21,51
Gordon County,03/28/2020,Mar 28,463
Gordon County,04/04/2020,Apr 04,1706
Gordon County,04/11/2020,Apr 11,1915
Gordon County,04/18/2020,Apr 18,2194
Gordon County,04/25/2020,Apr 25,1766
Gordon County,05/02/2020,May 02,1408
Gordon County,05/09/2020,May 09,1768
Gordon County,05/16/2020,May 16,992
Gordon County,05/23/2020,May 23,926
Gordon County,05/30/2020,May 30,1046
Gordon County,06/06/2020,Jun 06,846
Gordon County,06/13/2020,Jun 13,763
Gordon County,06/20/2020,Jun 20,638
Gordon County,06/27/2020,Jun 27,658
Gordon County,07/04/2020,Jul 04,592
Gordon County,07/11/2020,Jul 11,800
Gordon County,07/18/2020,Jul 18,656
Gordon County,07/25/2020,Jul 25,486
Grady County,03/07/2020,Mar 07,7
Grady County,03/14/2020,Mar 14,3
Grady County,03/21/2020,Mar 21,11
Grady County,03/28/2020,Mar 28,96
Grady County,04/04/2020,Apr 04,447
Grady County,04/11/2020,Apr 11,376
Grady County,04/18/2020,Apr 18,261
Grady County,04/25/2020,Apr 25,323
Grady County,05/02/2020,May 02,209
Grady County,05/09/2020,May 09,228
Grady County,05/16/2020,May 16,181
Grady County,05/23/2020,May 23,168
Grady County,05/30/2020,May 30,151
Grady County,06/06/2020,Jun 06,121
Grady County,06/13/2020,Jun 13,125
Grady County,06/20/2020,Jun 20,142
Grady County,06/27/2020,Jun 27,145
Grady County,07/04/2020,Jul 04,128
Grady County,07/11/2020,Jul 11,144
Grady County,07/18/2020,Jul 18,150
Grady County,07/25/2020,Jul 25,81
Greene County,03/07/2020,Mar 07,9
Greene County,03/14/2020,Mar 14,7
Greene County,03/21/2020,Mar 21,11
Greene County,03/28/2020,Mar 28,147
Greene County,04/04/2020,Apr 04,457
Greene County,04/11/2020,Apr 11,534
Greene County,04/18/2020,Apr 18,367
Greene County,04/25/2020,Apr 25,300
Greene County,05/02/2020,May 02,322
Greene County,05/09/2020,May 09,330
Greene County,05/16/2020,May 16,227
Greene County,05/23/2020,May 23,268
Greene County,05/30/2020,May 30,223
Greene County,06/06/2020,Jun 06,145
Greene County,06/13/2020,Jun 13,144
Greene County,06/20/2020,Jun 20,205
Greene County,06/27/2020,Jun 27,120
Greene County,07/04/2020,Jul 04,139
Greene County,07/11/2020,Jul 11,135
Greene County,07/18/2020,Jul 18,129
Greene County,07/25/2020,Jul 25,121
Gwinnett County,03/07/2020,Mar 07,299
Gwinnett County,03/14/2020,Mar 14,377
Gwinnett County,03/21/2020,Mar 21,869
Gwinnett County,03/28/2020,Mar 28,12556
Gwinnett County,04/04/2020,Apr 04,41058
Gwinnett County,04/11/2020,Apr 11,27660
Gwinnett County,04/18/2020,Apr 18,23099
Gwinnett County,04/25/2020,Apr 25,26400
Gwinnett County,05/02/2020,May 02,20158
Gwinnett County,05/09/2020,May 09,24005
Gwinnett County,05/16/2020,May 16,16421
Gwinnett County,05/23/2020,May 23,14879
Gwinnett County,05/30/2020,May 30,13650
Gwinnett County,06/06/2020,Jun 06,12682
Gwinnett County,06/13/2020,Jun 13,11301
Gwinnett County,06/20/2020,Jun 20,11104
Gwinnett County,06/27/2020,Jun 27,10356
Gwinnett County,07/04/2020,Jul 04,8849
Gwinnett County,07/11/2020,Jul 11,11135
Gwinnett County,07/18/2020,Jul 18,8896
Gwinnett County,07/25/2020,Jul 25,6690
Habersham County,03/07/2020,Mar 07,17
Habersham County,03/14/2020,Mar 14,174
Habersham County,03/21/2020,Mar 21,42
Habersham County,03/28/2020,Mar 28,381
Habersham County,04/04/2020,Apr 04,1145
Habersham County,04/11/2020,Apr 11,782
Habersham County,04/18/2020,Apr 18,850
Habersham County,04/25/2020,Apr 25,715
Habersham County,05/02/2020,May 02,556
Habersham County,05/09/2020,May 09,622
Habersham County,05/16/2020,May 16,468
Habersham County,05/23/2020,May 23,394
Habersham County,05/30/2020,May 30,357
Habersham County,06/06/2020,Jun 06,281
Habersham County,06/13/2020,Jun 13,282
Habersham County,06/20/2020,Jun 20,255
Habersham County,06/27/2020,Jun 27,224
Habersham County,07/04/2020,Jul 04,211
Habersham County,07/11/2020,Jul 11,370
Habersham County,07/18/2020,Jul 18,200
Habersham County,07/25/2020,Jul 25,162
Hall County,03/07/2020,Mar 07,54
Hall County,03/14/2020,Mar 14,94
Hall County,03/21/2020,Mar 21,130
Hall County,03/28/2020,Mar 28,1992
Hall County,04/04/2020,Apr 04,7087
Hall County,04/11/2020,Apr 11,4688
Hall County,04/18/2020,Apr 18,4518
Hall County,04/25/2020,Apr 25,4402
Hall County,05/02/2020,May 02,4332
Hall County,05/09/2020,May 09,3777
Hall County,05/16/2020,May 16,2835
Hall County,05/23/2020,May 23,2446
Hall County,05/30/2020,May 30,2173
Hall County,06/06/2020,Jun 06,2142
Hall County,06/13/2020,Jun 13,1753
Hall County,06/20/2020,Jun 20,1494
Hall County,06/27/2020,Jun 27,1571
Hall County,07/04/2020,Jul 04,1165
Hall County,07/11/2020,Jul 11,1804
Hall County,07/18/2020,Jul 18,1259
Hall County,07/25/2020,Jul 25,1330
Hancock County,03/07/2020,Mar 07,4
Hancock County,03/14/2020,Mar 14,4
Hancock County,03/21/2020,Mar 21,4
Hancock County,03/28/2020,Mar 28,28
Hancock County,04/04/2020,Apr 04,116
Hancock County,04/11/2020,Apr 11,151
Hancock County,04/18/2020,Apr 18,96
Hancock County,04/25/2020,Apr 25,130
Hancock County,05/02/2020,May 02,135
Hancock County,05/09/2020,May 09,126
Hancock County,05/16/2020,May 16,76
Hancock County,05/23/2020,May 23,115
Hancock County,05/30/2020,May 30,77
Hancock County,06/06/2020,Jun 06,66
Hancock County,06/13/2020,Jun 13,69
Hancock County,06/20/2020,Jun 20,74
Hancock County,06/27/2020,Jun 27,62
Hancock County,07/04/2020,Jul 04,61
Hancock County,07/11/2020,Jul 11,91
Hancock County,07/18/2020,Jul 18,70
Hancock County,07/25/2020,Jul 25,62
Haralson County,03/07/2020,Mar 07,3
Haralson County,03/14/2020,Mar 14,15
Haralson County,03/21/2020,Mar 21,21
Haralson County,03/28/2020,Mar 28,222
Haralson County,04/04/2020,Apr 04,983
Haralson County,04/11/2020,Apr 11,878
Haralson County,04/18/2020,Apr 18,1212
Haralson County,04/25/2020,Apr 25,681
Haralson County,05/02/2020,May 02,552
Haralson County,05/09/2020,May 09,460
Haralson County,05/16/2020,May 16,336
Haralson County,05/23/2020,May 23,274
Haralson County,05/30/2020,May 30,335
Haralson County,06/06/2020,Jun 06,214
Haralson County,06/13/2020,Jun 13,273
Haralson County,06/20/2020,Jun 20,224
Haralson County,06/27/2020,Jun 27,292
Haralson County,07/04/2020,Jul 04,190
Haralson County,07/11/2020,Jul 11,327
Haralson County,07/18/2020,Jul 18,244
Haralson County,07/25/2020,Jul 25,159
Harris County,03/07/2020,Mar 07,6
Harris County,03/14/2020,Mar 14,16
Harris County,03/21/2020,Mar 21,21
Harris County,03/28/2020,Mar 28,492
Harris County,04/04/2020,Apr 04,846
Harris County,04/11/2020,Apr 11,807
Harris County,04/18/2020,Apr 18,558
Harris County,04/25/2020,Apr 25,628
Harris County,05/02/2020,May 02,582
Harris County,05/09/2020,May 09,653
Harris County,05/16/2020,May 16,495
Harris County,05/23/2020,May 23,525
Harris County,05/30/2020,May 30,382
Harris County,06/06/2020,Jun 06,389
Harris County,06/13/2020,Jun 13,401
Harris County,06/20/2020,Jun 20,318
Harris County,06/27/2020,Jun 27,341
Harris County,07/04/2020,Jul 04,298
Harris County,07/11/2020,Jul 11,316
Harris County,07/18/2020,Jul 18,295
Harris County,07/25/2020,Jul 25,313
Hart County,03/07/2020,Mar 07,14
Hart County,03/14/2020,Mar 14,14
Hart County,03/21/2020,Mar 21,22
Hart County,03/28/2020,Mar 28,102
Hart County,04/04/2020,Apr 04,436
Hart County,04/11/2020,Apr 11,530
Hart County,04/18/2020,Apr 18,360
Hart County,04/25/2020,Apr 25,390
Hart County,05/02/2020,May 02,328
Hart County,05/09/2020,May 09,345
Hart County,05/16/2020,May 16,256
Hart County,05/23/2020,May 23,281
Hart County,05/30/2020,May 30,195
Hart County,06/06/2020,Jun 06,168
Hart County,06/13/2020,Jun 13,163
Hart County,06/20/2020,Jun 20,154
Hart County,06/27/2020,Jun 27,163
Hart County,07/04/2020,Jul 04,127
Hart County,07/11/2020,Jul 11,173
Hart County,07/18/2020,Jul 18,171
Hart County,07/25/2020,Jul 25,87
Heard County,03/07/2020,Mar 07,6
Heard County,03/14/2020,Mar 14,9
Heard County,03/21/2020,Mar 21,7
Heard County,03/28/2020,Mar 28,75
Heard County,04/04/2020,Apr 04,390
Heard County,04/11/2020,Apr 11,247
Heard County,04/18/2020,Apr 18,222
Heard County,04/25/2020,Apr 25,225
Heard County,05/02/2020,May 02,186
Heard County,05/09/2020,May 09,171
Heard County,05/16/2020,May 16,184
Heard County,05/23/2020,May 23,144
Heard County,05/30/2020,May 30,148
Heard County,06/06/2020,Jun 06,134
Heard County,06/13/2020,Jun 13,124
Heard County,06/20/2020,Jun 20,106
Heard County,06/27/2020,Jun 27,105
Heard County,07/04/2020,Jul 04,79
Heard County,07/11/2020,Jul 11,101
Heard County,07/18/2020,Jul 18,112
Heard County,07/25/2020,Jul 25,85
Henry County,03/07/2020,Mar 07,98
Henry County,03/14/2020,Mar 14,122
Henry County,03/21/2020,Mar 21,285
Henry County,03/28/2020,Mar 28,3044
Henry County,04/04/2020,Apr 04,9962
Henry County,04/11/2020,Apr 11,7643
Henry County,04/18/2020,Apr 18,6122
Henry County,04/25/2020,Apr 25,7772
Henry County,05/02/2020,May 02,7501
Henry County,05/09/2020,May 09,7422
Henry County,05/16/2020,May 16,5243
Henry County,05/23/2020,May 23,4466
Henry County,05/30/2020,May 30,3994
Henry County,06/06/2020,Jun 06,3562
Henry County,06/13/2020,Jun 13,3371
Henry County,06/20/2020,Jun 20,3300
Henry County,06/27/2020,Jun 27,3004
Henry County,07/04/2020,Jul 04,2693
Henry County,07/11/2020,Jul 11,3238
Henry County,07/18/2020,Jul 18,2927
Henry County,07/25/2020,Jul 25,2141
Houston County,03/07/2020,Mar 07,50
Houston County,03/14/2020,Mar 14,39
Houston County,03/21/2020,Mar 21,121
Houston County,03/28/2020,Mar 28,1607
Houston County,04/04/2020,Apr 04,4167
Houston County,04/11/2020,Apr 11,3461
Houston County,04/18/2020,Apr 18,2529
Houston County,04/25/2020,Apr 25,2773
Houston County,05/02/2020,May 02,2144
Houston County,05/09/2020,May 09,2530
Houston County,05/16/2020,May 16,1688
Houston County,05/23/2020,May 23,1706
Houston County,05/30/2020,May 30,1308
Houston County,06/06/2020,Jun 06,1372
Houston County,06/13/2020,Jun 13,1357
Houston County,06/20/2020,Jun 20,1399
Houston County,06/27/2020,Jun 27,1137
Houston County,07/04/2020,Jul 04,1056
Houston County,07/11/2020,Jul 11,1556
Houston County,07/18/2020,Jul 18,1136
Houston County,07/25/2020,Jul 25,733
Irwin County,03/07/2020,Mar 07,5
Irwin County,03/14/2020,Mar 14,2
Irwin County,03/21/2020,Mar 21,3
Irwin County,03/28/2020,Mar 28,24
Irwin County,04/04/2020,Apr 04,98
Irwin County,04/11/2020,Apr 11,126
Irwin County,04/18/2020,Apr 18,129
Irwin County,04/25/2020,Apr 25,130
Irwin County,05/02/2020,May 02,70
Irwin County,05/09/2020,May 09,85
Irwin County,05/16/2020,May 16,60
Irwin County,05/23/2020,May 23,49
Irwin County,05/30/2020,May 30,62
Irwin County,06/06/2020,Jun 06,40
Irwin County,06/13/2020,Jun 13,46
Irwin County,06/20/2020,Jun 20,48
Irwin County,06/27/2020,Jun 27,49
Irwin County,07/04/2020,Jul 04,56
Irwin County,07/11/2020,Jul 11,95
Irwin County,07/18/2020,Jul 18,56
Irwin County,07/25/2020,Jul 25,39
Jackson County,03/07/2020,Mar 07,23
Jackson County,03/14/2020,Mar 14,39
Jackson County,03/21/2020,Mar 21,55
Jackson County,03/28/2020,Mar 28,746
Jackson County,04/04/2020,Apr 04,2354
Jackson County,04/11/2020,Apr 11,1915
Jackson County,04/18/2020,Apr 18,1982
Jackson County,04/25/2020,Apr 25,1833
Jackson County,05/02/2020,May 02,1779
Jackson County,05/09/2020,May 09,1545
Jackson County,05/16/2020,May 16,1468
Jackson County,05/23/2020,May 23,1273
Jackson County,05/30/2020,May 30,1066
Jackson County,06/06/2020,Jun 06,768
Jackson County,06/13/2020,Jun 13,807
Jackson County,06/20/2020,Jun 20,665
Jackson County,06/27/2020,Jun 27,712
Jackson County,07/04/2020,Jul 04,438
Jackson County,07/11/2020,Jul 11,732
Jackson County,07/18/2020,Jul 18,479
Jackson County,07/25/2020,Jul 25,624
Jasper County,03/07/2020,Mar 07,4
Jasper County,03/14/2020,Mar 14,9
Jasper County,03/21/2020,Mar 21,18
Jasper County,03/28/2020,Mar 28,105
Jasper County,04/04/2020,Apr 04,339
Jasper County,04/11/2020,Apr 11,297
Jasper County,04/18/2020,Apr 18,222
Jasper County,04/25/2020,Apr 25,242
Jasper County,05/02/2020,May 02,266
Jasper County,05/09/2020,May 09,217
Jasper County,05/16/2020,May 16,175
Jasper County,05/23/2020,May 23,153
Jasper County,05/30/2020,May 30,105
Jasper County,06/06/2020,Jun 06,102
Jasper County,06/13/2020,Jun 13,128
Jasper County,06/20/2020,Jun 20,124
Jasper County,06/27/2020,Jun 27,92
Jasper County,07/04/2020,Jul 04,84
Jasper County,07/11/2020,Jul 11,108
Jasper County,07/18/2020,Jul 18,106
Jasper County,07/25/2020,Jul 25,69
Jeff Davis County,03/07/2020,Mar 07,12
Jeff Davis County,03/14/2020,Mar 14,6
Jeff Davis County,03/21/2020,Mar 21,4
Jeff Davis County,03/28/2020,Mar 28,41
Jeff Davis County,04/04/2020,Apr 04,208
Jeff Davis County,04/11/2020,Apr 11,232
Jeff Davis County,04/18/2020,Apr 18,266
Jeff Davis County,04/25/2020,Apr 25,247
Jeff Davis County,05/02/2020,May 02,192
Jeff Davis County,05/09/2020,May 09,221
Jeff Davis County,05/16/2020,May 16,157
Jeff Davis County,05/23/2020,May 23,160
Jeff Davis County,05/30/2020,May 30,136
Jeff Davis County,06/06/2020,Jun 06,92
Jeff Davis County,06/13/2020,Jun 13,91
Jeff Davis County,06/20/2020,Jun 20,73
Jeff Davis County,06/27/2020,Jun 27,86
Jeff Davis County,07/04/2020,Jul 04,58
Jeff Davis County,07/11/2020,Jul 11,87
Jeff Davis County,07/18/2020,Jul 18,89
Jeff Davis County,07/25/2020,Jul 25,68
Jefferson County,03/07/2020,Mar 07,16
Jefferson County,03/14/2020,Mar 14,14
Jefferson County,03/21/2020,Mar 21,9
Jefferson County,03/28/2020,Mar 28,69
Jefferson County,04/04/2020,Apr 04,265
Jefferson County,04/11/2020,Apr 11,277
Jefferson County,04/18/2020,Apr 18,223
Jefferson County,04/25/2020,Apr 25,262
Jefferson County,05/02/2020,May 02,249
Jefferson County,05/09/2020,May 09,199
Jefferson County,05/16/2020,May 16,176
Jefferson County,05/23/2020,May 23,157
Jefferson County,05/30/2020,May 30,143
Jefferson County,06/06/2020,Jun 06,166
Jefferson County,06/13/2020,Jun 13,144
Jefferson County,06/20/2020,Jun 20,152
Jefferson County,06/27/2020,Jun 27,151
Jefferson County,07/04/2020,Jul 04,177
Jefferson County,07/11/2020,Jul 11,207
Jefferson County,07/18/2020,Jul 18,269
Jefferson County,07/25/2020,Jul 25,144
Jenkins County,03/07/2020,Mar 07,6
Jenkins County,03/14/2020,Mar 14,9
Jenkins County,03/21/2020,Mar 21,5
Jenkins County,03/28/2020,Mar 28,42
Jenkins County,04/04/2020,Apr 04,127
Jenkins County,04/11/2020,Apr 11,127
Jenkins County,04/18/2020,Apr 18,102
Jenkins County,04/25/2020,Apr 25,115
Jenkins County,05/02/2020,May 02,78
Jenkins County,05/09/2020,May 09,90
Jenkins County,05/16/2020,May 16,102
Jenkins County,05/23/2020,May 23,92
Jenkins County,05/30/2020,May 30,43
Jenkins County,06/06/2020,Jun 06,62
Jenkins County,06/13/2020,Jun 13,82
Jenkins County,06/20/2020,Jun 20,50
Jenkins County,06/27/2020,Jun 27,82
Jenkins County,07/04/2020,Jul 04,69
Jenkins County,07/11/2020,Jul 11,83
Jenkins County,07/18/2020,Jul 18,69
Jenkins County,07/25/2020,Jul 25,39
Johnson County,03/07/2020,Mar 07,7
Johnson County,03/14/2020,Mar 14,10
Johnson County,03/21/2020,Mar 21,4
Johnson County,03/28/2020,Mar 28,24
Johnson County,04/04/2020,Apr 04,107
Johnson County,04/11/2020,Apr 11,137
Johnson County,04/18/2020,Apr 18,121
Johnson County,04/25/2020,Apr 25,80
Johnson County,05/02/2020,May 02,74
Johnson County,05/09/2020,May 09,74
Johnson County,05/16/2020,May 16,73
Johnson County,05/23/2020,May 23,106
Johnson County,05/30/2020,May 30,56
Johnson County,06/06/2020,Jun 06,64
Johnson County,06/13/2020,Jun 13,71
Johnson County,06/20/2020,Jun 20,64
Johnson County,06/27/2020,Jun 27,87
Johnson County,07/04/2020,Jul 04,51
Johnson County,07/11/2020,Jul 11,53
Johnson County,07/18/2020,Jul 18,50
Johnson County,07/25/2020,Jul 25,71
Jones County,03/07/2020,Mar 07,4
Jones County,03/14/2020,Mar 14,10
Jones County,03/21/2020,Mar 21,12
Jones County,03/28/2020,Mar 28,217
Jones County,04/04/2020,Apr 04,543
Jones County,04/11/2020,Apr 11,432
Jones County,04/18/2020,Apr 18,292
Jones County,04/25/2020,Apr 25,390
Jones County,05/02/2020,May 02,342
Jones County,05/09/2020,May 09,350
Jones County,05/16/2020,May 16,257
Jones County,05/23/2020,May 23,231
Jones County,05/30/2020,May 30,181
Jones County,06/06/2020,Jun 06,125
Jones County,06/13/2020,Jun 13,194
Jones County,06/20/2020,Jun 20,143
Jones County,06/27/2020,Jun 27,136
Jones County,07/04/2020,Jul 04,135
Jones County,07/11/2020,Jul 11,181
Jones County,07/18/2020,Jul 18,163
Jones County,07/25/2020,Jul 25,121
Lamar County,03/07/2020,Mar 07,10
Lamar County,03/14/2020,Mar 14,15
Lamar County,03/21/2020,Mar 21,19
Lamar County,03/28/2020,Mar 28,153
Lamar County,04/04/2020,Apr 04,441
Lamar County,04/11/2020,Apr 11,504
Lamar County,04/18/2020,Apr 18,266
Lamar County,04/25/2020,Apr 25,304
Lamar County,05/02/2020,May 02,309
Lamar County,05/09/2020,May 09,263
Lamar County,05/16/2020,May 16,191
Lamar County,05/23/2020,May 23,201
Lamar County,05/30/2020,May 30,182
Lamar County,06/06/2020,Jun 06,183
Lamar County,06/13/2020,Jun 13,185
Lamar County,06/20/2020,Jun 20,155
Lamar County,06/27/2020,Jun 27,151
Lamar County,07/04/2020,Jul 04,135
Lamar County,07/11/2020,Jul 11,172
Lamar County,07/18/2020,Jul 18,171
Lamar County,07/25/2020,Jul 25,97
Lanier County,03/07/2020,Mar 07,1
Lanier County,03/14/2020,Mar 14,3
Lanier County,03/21/2020,Mar 21,5
Lanier County,03/28/2020,Mar 28,27
Lanier County,04/04/2020,Apr 04,149
Lanier County,04/11/2020,Apr 11,132
Lanier County,04/18/2020,Apr 18,91
Lanier County,04/25/2020,Apr 25,110
Lanier County,05/02/2020,May 02,68
Lanier County,05/09/2020,May 09,79
Lanier County,05/16/2020,May 16,90
Lanier County,05/23/2020,May 23,70
Lanier County,05/30/2020,May 30,64
Lanier County,06/06/2020,Jun 06,64
Lanier County,06/13/2020,Jun 13,61
Lanier County,06/20/2020,Jun 20,44
Lanier County,06/27/2020,Jun 27,74
Lanier County,07/04/2020,Jul 04,43
Lanier County,07/11/2020,Jul 11,82
Lanier County,07/18/2020,Jul 18,93
Lanier County,07/25/2020,Jul 25,44
Laurens County,03/07/2020,Mar 07,29
Laurens County,03/14/2020,Mar 14,61
Laurens County,03/21/2020,Mar 21,19
Laurens County,03/28/2020,Mar 28,481
Laurens County,04/04/2020,Apr 04,1154
Laurens County,04/11/2020,Apr 11,908
Laurens County,04/18/2020,Apr 18,950
Laurens County,04/25/2020,Apr 25,713
Laurens County,05/02/2020,May 02,575
Laurens County,05/09/2020,May 09,712
Laurens County,05/16/2020,May 16,512
Laurens County,05/23/2020,May 23,845
Laurens County,05/30/2020,May 30,344
Laurens County,06/06/2020,Jun 06,437
Laurens County,06/13/2020,Jun 13,401
Laurens County,06/20/2020,Jun 20,464
Laurens County,06/27/2020,Jun 27,409
Laurens County,07/04/2020,Jul 04,523
Laurens County,07/11/2020,Jul 11,538
Laurens County,07/18/2020,Jul 18,536
Laurens County,07/25/2020,Jul 25,501
Lee County,03/07/2020,Mar 07,13
Lee County,03/14/2020,Mar 14,17
Lee County,03/21/2020,Mar 21,24
Lee County,03/28/2020,Mar 28,608
Lee County,04/04/2020,Apr 04,1280
Lee County,04/11/2020,Apr 11,1117
Lee County,04/18/2020,Apr 18,902
Lee County,04/25/2020,Apr 25,1122
Lee County,05/02/2020,May 02,763
Lee County,05/09/2020,May 09,824
Lee County,05/16/2020,May 16,610
Lee County,05/23/2020,May 23,548
Lee County,05/30/2020,May 30,453
Lee County,06/06/2020,Jun 06,447
Lee County,06/13/2020,Jun 13,562
Lee County,06/20/2020,Jun 20,329
Lee County,06/27/2020,Jun 27,318
Lee County,07/04/2020,Jul 04,316
Lee County,07/11/2020,Jul 11,347
Lee County,07/18/2020,Jul 18,299
Lee County,07/25/2020,Jul 25,247
Liberty County,03/07/2020,Mar 07,25
Liberty County,03/14/2020,Mar 14,26
Liberty County,03/21/2020,Mar 21,36
Liberty County,03/28/2020,Mar 28,429
Liberty County,04/04/2020,Apr 04,1618
Liberty County,04/11/2020,Apr 11,1193
Liberty County,04/18/2020,Apr 18,968
Liberty County,04/25/2020,Apr 25,1190
Liberty County,05/02/2020,May 02,1245
Liberty County,05/09/2020,May 09,1237
Liberty County,05/16/2020,May 16,799
Liberty County,05/23/2020,May 23,845
Liberty County,05/30/2020,May 30,712
Liberty County,06/06/2020,Jun 06,557
Liberty County,06/13/2020,Jun 13,630
Liberty County,06/20/2020,Jun 20,608
Liberty County,06/27/2020,Jun 27,578
Liberty County,07/04/2020,Jul 04,449
Liberty County,07/11/2020,Jul 11,589
Liberty County,07/18/2020,Jul 18,661
Liberty County,07/25/2020,Jul 25,370
Lincoln County,03/07/2020,Mar 07,8
Lincoln County,03/14/2020,Mar 14,1
Lincoln County,03/21/2020,Mar 21,9
Lincoln County,03/28/2020,Mar 28,32
Lincoln County,04/04/2020,Apr 04,180
Lincoln County,04/11/2020,Apr 11,122
Lincoln County,04/18/2020,Apr 18,88
Lincoln County,04/25/2020,Apr 25,115
Lincoln County,05/02/2020,May 02,117
Lincoln County,05/09/2020,May 09,93
Lincoln County,05/16/2020,May 16,75
Lincoln County,05/23/2020,May 23,92
Lincoln County,05/30/2020,May 30,62
Lincoln County,06/06/2020,Jun 06,78
Lincoln County,06/13/2020,Jun 13,66
Lincoln County,06/20/2020,Jun 20,52
Lincoln County,06/27/2020,Jun 27,56
Lincoln County,07/04/2020,Jul 04,47
Lincoln County,07/11/2020,Jul 11,57
Lincoln County,07/18/2020,Jul 18,72
Lincoln County,07/25/2020,Jul 25,35
Long County,03/07/2020,Mar 07,4
Long County,03/14/2020,Mar 14,11
Long County,03/21/2020,Mar 21,5
Long County,03/28/2020,Mar 28,62
Long County,04/04/2020,Apr 04,304
Long County,04/11/2020,Apr 11,245
Long County,04/18/2020,Apr 18,270
Long County,04/25/2020,Apr 25,271
Long County,05/02/2020,May 02,230
Long County,05/09/2020,May 09,234
Long County,05/16/2020,May 16,215
Long County,05/23/2020,May 23,218
Long County,05/30/2020,May 30,200
Long County,06/06/2020,Jun 06,134
Long County,06/13/2020,Jun 13,157
Long County,06/20/2020,Jun 20,106
Long County,06/27/2020,Jun 27,98
Long County,07/04/2020,Jul 04,74
Long County,07/11/2020,Jul 11,113
Long County,07/18/2020,Jul 18,89
Long County,07/25/2020,Jul 25,75
Lowndes County,03/07/2020,Mar 07,38
Lowndes County,03/14/2020,Mar 14,34
Lowndes County,03/21/2020,Mar 21,48
Lowndes County,03/28/2020,Mar 28,760
Lowndes County,04/04/2020,Apr 04,3400
Lowndes County,04/11/2020,Apr 11,3121
Lowndes County,04/18/2020,Apr 18,2218
Lowndes County,04/25/2020,Apr 25,2389
Lowndes County,05/02/2020,May 02,2165
Lowndes County,05/09/2020,May 09,2014
Lowndes County,05/16/2020,May 16,1694
Lowndes County,05/23/2020,May 23,1800
Lowndes County,05/30/2020,May 30,1466
Lowndes County,06/06/2020,Jun 06,1556
Lowndes County,06/13/2020,Jun 13,1623
Lowndes County,06/20/2020,Jun 20,1621
Lowndes County,06/27/2020,Jun 27,1594
Lowndes County,07/04/2020,Jul 04,1405
Lowndes County,07/11/2020,Jul 11,2155
Lowndes County,07/18/2020,Jul 18,2138
Lowndes County,07/25/2020,Jul 25,1173
Lumpkin County,03/07/2020,Mar 07,9
Lumpkin County,03/14/2020,Mar 14,6
Lumpkin County,03/21/2020,Mar 21,23
Lumpkin County,03/28/2020,Mar 28,426
Lumpkin County,04/04/2020,Apr 04,1128
Lumpkin County,04/11/2020,Apr 11,806
Lumpkin County,04/18/2020,Apr 18,725
Lumpkin County,04/25/2020,Apr 25,665
Lumpkin County,05/02/2020,May 02,569
Lumpkin County,05/09/2020,May 09,568
Lumpkin County,05/16/2020,May 16,448
Lumpkin County,05/23/2020,May 23,363
Lumpkin County,05/30/2020,May 30,430
Lumpkin County,06/06/2020,Jun 06,335
Lumpkin County,06/13/2020,Jun 13,305
Lumpkin County,06/20/2020,Jun 20,251
Lumpkin County,06/27/2020,Jun 27,238
Lumpkin County,07/04/2020,Jul 04,188
Lumpkin County,07/11/2020,Jul 11,254
Lumpkin County,07/18/2020,Jul 18,206
Lumpkin County,07/25/2020,Jul 25,170
McDuffie County,03/07/2020,Mar 07,12
McDuffie County,03/14/2020,Mar 14,24
McDuffie County,03/21/2020,Mar 21,6
McDuffie County,03/28/2020,Mar 28,106
McDuffie County,04/04/2020,Apr 04,495
McDuffie County,04/11/2020,Apr 11,494
McDuffie County,04/18/2020,Apr 18,401
McDuffie County,04/25/2020,Apr 25,541
McDuffie County,05/02/2020,May 02,399
McDuffie County,05/09/2020,May 09,319
McDuffie County,05/16/2020,May 16,249
McDuffie County,05/23/2020,May 23,283
McDuffie County,05/30/2020,May 30,270
McDuffie County,06/06/2020,Jun 06,267
McDuffie County,06/13/2020,Jun 13,257
McDuffie County,06/20/2020,Jun 20,218
McDuffie County,06/27/2020,Jun 27,212
McDuffie County,07/04/2020,Jul 04,198
McDuffie County,07/11/2020,Jul 11,366
McDuffie County,07/18/2020,Jul 18,294
McDuffie County,07/25/2020,Jul 25,176
McIntosh County,03/07/2020,Mar 07,4
McIntosh County,03/14/2020,Mar 14,7
McIntosh County,03/21/2020,Mar 21,4
McIntosh County,03/28/2020,Mar 28,90
McIntosh County,04/04/2020,Apr 04,449
McIntosh County,04/11/2020,Apr 11,378
McIntosh County,04/18/2020,Apr 18,196
McIntosh County,04/25/2020,Apr 25,236
McIntosh County,05/02/2020,May 02,153
McIntosh County,05/09/2020,May 09,212
McIntosh County,05/16/2020,May 16,131
McIntosh County,05/23/2020,May 23,106
McIntosh County,05/30/2020,May 30,133
McIntosh County,06/06/2020,Jun 06,121
McIntosh County,06/13/2020,Jun 13,121
McIntosh County,06/20/2020,Jun 20,95
