Area,Date,Claims,FebLaborForce,CumClaims,PctFebLabor
Georgia,03/07/2020,4401,5187308.0,4401,0.1
Georgia,03/14/2020,5248,5187308.0,9649,0.2
Georgia,03/21/2020,11707,5187308.0,21356,0.4
Georgia,03/28/2020,130544,5187308.0,151900,2.9
Georgia,04/04/2020,377105,5187308.0,529005,10.2
Georgia,04/11/2020,294035,5187308.0,823040,15.9
Georgia,04/18/2020,243320,5187308.0,1066360,20.6
Georgia,04/25/2020,262615,5187308.0,1328975,25.6
Georgia,05/02/2020,224794,5187308.0,1553769,30.0
Georgia,05/09/2020,240092,5187308.0,1793861,34.6
Georgia,05/16/2020,175327,5187308.0,1969188,38.0
Georgia,05/23/2020,163304,5187308.0,2132492,41.1
Georgia,05/30/2020,147237,5187308.0,2279729,43.9
Appling County,03/07/2020,5,9897.0,5,0.1
Appling County,03/14/2020,6,9897.0,11,0.1
Appling County,03/21/2020,5,9897.0,16,0.2
Appling County,03/28/2020,143,9897.0,159,1.6
Appling County,04/04/2020,322,9897.0,481,4.9
Appling County,04/11/2020,300,9897.0,781,7.9
Appling County,04/18/2020,274,9897.0,1055,10.7
Appling County,04/25/2020,318,9897.0,1373,13.9
Appling County,05/02/2020,279,9897.0,1652,16.7
Appling County,05/09/2020,229,9897.0,1881,19.0
Appling County,05/16/2020,191,9897.0,2072,20.9
Appling County,05/23/2020,149,9897.0,2221,22.4
Appling County,05/30/2020,133,9897.0,2354,23.8
Atkinson County,03/07/2020,25,5148.0,25,0.5
Atkinson County,03/14/2020,20,5148.0,45,0.9
Atkinson County,03/21/2020,16,5148.0,61,1.2
Atkinson County,03/28/2020,285,5148.0,346,6.7
Atkinson County,04/04/2020,964,5148.0,1310,25.4
Atkinson County,04/11/2020,857,5148.0,2167,42.1
Atkinson County,04/18/2020,829,5148.0,2996,58.2
Atkinson County,04/25/2020,755,5148.0,3751,72.9
Atkinson County,05/02/2020,694,5148.0,4445,86.3
Atkinson County,05/09/2020,635,5148.0,5080,98.7
Atkinson County,05/16/2020,466,5148.0,5546,107.7
Atkinson County,05/23/2020,476,5148.0,6022,117.0
Atkinson County,05/30/2020,404,5148.0,6426,124.8
Bacon County,03/07/2020,41,5057.0,41,0.8
Bacon County,03/14/2020,5,5057.0,46,0.9
Bacon County,03/21/2020,7,5057.0,53,1.0
Bacon County,03/28/2020,64,5057.0,117,2.3
Bacon County,04/04/2020,216,5057.0,333,6.6
Bacon County,04/11/2020,144,5057.0,477,9.4
Bacon County,04/18/2020,218,5057.0,695,13.7
Bacon County,04/25/2020,187,5057.0,882,17.4
Bacon County,05/02/2020,176,5057.0,1058,20.9
Bacon County,05/09/2020,166,5057.0,1224,24.2
Bacon County,05/16/2020,170,5057.0,1394,27.6
Bacon County,05/23/2020,152,5057.0,1546,30.6
Bacon County,05/30/2020,122,5057.0,1668,33.0
Baker County,03/07/2020,2,1229.0,2,0.2
Baker County,03/14/2020,6,1229.0,8,0.7
Baker County,03/21/2020,2,1229.0,10,0.8
Baker County,03/28/2020,21,1229.0,31,2.5
Baker County,04/04/2020,73,1229.0,104,8.5
Baker County,04/11/2020,63,1229.0,167,13.6
Baker County,04/18/2020,54,1229.0,221,18.0
Baker County,04/25/2020,53,1229.0,274,22.3
Baker County,05/02/2020,67,1229.0,341,27.7
Baker County,05/09/2020,47,1229.0,388,31.6
Baker County,05/16/2020,44,1229.0,432,35.2
Baker County,05/23/2020,28,1229.0,460,37.4
Baker County,05/30/2020,22,1229.0,482,39.2
Baldwin County,03/07/2020,17,17810.0,17,0.1
Baldwin County,03/14/2020,17,17810.0,34,0.2
Baldwin County,03/21/2020,12,17810.0,46,0.3
Baldwin County,03/28/2020,472,17810.0,518,2.9
Baldwin County,04/04/2020,1094,17810.0,1612,9.1
Baldwin County,04/11/2020,925,17810.0,2537,14.2
Baldwin County,04/18/2020,754,17810.0,3291,18.5
Baldwin County,04/25/2020,827,17810.0,4118,23.1
Baldwin County,05/02/2020,911,17810.0,5029,28.2
Baldwin County,05/09/2020,664,17810.0,5693,32.0
Baldwin County,05/16/2020,572,17810.0,6265,35.2
Baldwin County,05/23/2020,547,17810.0,6812,38.2
Baldwin County,05/30/2020,449,17810.0,7261,40.8
Banks County,03/07/2020,8,9899.0,8,0.1
Banks County,03/14/2020,40,9899.0,48,0.5
Banks County,03/21/2020,17,9899.0,65,0.7
Banks County,03/28/2020,146,9899.0,211,2.1
Banks County,04/04/2020,497,9899.0,708,7.2
Banks County,04/11/2020,486,9899.0,1194,12.1
Banks County,04/18/2020,590,9899.0,1784,18.0
Banks County,04/25/2020,498,9899.0,2282,23.1
Banks County,05/02/2020,401,9899.0,2683,27.1
Banks County,05/09/2020,476,9899.0,3159,31.9
Banks County,05/16/2020,341,9899.0,3500,35.4
Banks County,05/23/2020,357,9899.0,3857,39.0
Banks County,05/30/2020,273,9899.0,4130,41.7
Barrow County,03/07/2020,27,41097.0,27,0.1
Barrow County,03/14/2020,41,41097.0,68,0.2
Barrow County,03/21/2020,62,41097.0,130,0.3
Barrow County,03/28/2020,940,41097.0,1070,2.6
Barrow County,04/04/2020,2787,41097.0,3857,9.4
Barrow County,04/11/2020,2709,41097.0,6566,16.0
Barrow County,04/18/2020,2245,41097.0,8811,21.4
Barrow County,04/25/2020,2110,41097.0,10921,26.6
Barrow County,05/02/2020,1572,41097.0,12493,30.4
Barrow County,05/09/2020,1780,41097.0,14273,34.7
Barrow County,05/16/2020,1390,41097.0,15663,38.1
Barrow County,05/23/2020,1349,41097.0,17012,41.4
Barrow County,05/30/2020,1146,41097.0,18158,44.2
Bartow County,03/07/2020,45,51489.0,45,0.1
Bartow County,03/14/2020,67,51489.0,112,0.2
Bartow County,03/21/2020,154,51489.0,266,0.5
Bartow County,03/28/2020,1443,51489.0,1709,3.3
Bartow County,04/04/2020,4222,51489.0,5931,11.5
Bartow County,04/11/2020,3521,51489.0,9452,18.4
Bartow County,04/18/2020,3995,51489.0,13447,26.1
Bartow County,04/25/2020,3277,51489.0,16724,32.5
Bartow County,05/02/2020,2562,51489.0,19286,37.5
Bartow County,05/09/2020,2991,51489.0,22277,43.3
Bartow County,05/16/2020,1685,51489.0,23962,46.5
Bartow County,05/23/2020,1515,51489.0,25477,49.5
Bartow County,05/30/2020,1696,51489.0,27173,52.8
Ben Hill County,03/07/2020,10,5358.0,10,0.2
Ben Hill County,03/14/2020,8,5358.0,18,0.3
Ben Hill County,03/21/2020,44,5358.0,62,1.2
Ben Hill County,03/28/2020,129,5358.0,191,3.6
Ben Hill County,04/04/2020,435,5358.0,626,11.7
Ben Hill County,04/11/2020,1008,5358.0,1634,30.5
Ben Hill County,04/18/2020,997,5358.0,2631,49.1
Ben Hill County,04/25/2020,1015,5358.0,3646,68.0
Ben Hill County,05/02/2020,489,5358.0,4135,77.2
Ben Hill County,05/09/2020,559,5358.0,4694,87.6
Ben Hill County,05/16/2020,410,5358.0,5104,95.3
Ben Hill County,05/23/2020,520,5358.0,5624,105.0
Ben Hill County,05/30/2020,524,5358.0,6148,114.7
Berrien County,03/07/2020,25,7710.0,25,0.3
Berrien County,03/14/2020,13,7710.0,38,0.5
Berrien County,03/21/2020,17,7710.0,55,0.7
Berrien County,03/28/2020,102,7710.0,157,2.0
Berrien County,04/04/2020,414,7710.0,571,7.4
Berrien County,04/11/2020,761,7710.0,1332,17.3
Berrien County,04/18/2020,325,7710.0,1657,21.5
Berrien County,04/25/2020,332,7710.0,1989,25.8
Berrien County,05/02/2020,256,7710.0,2245,29.1
Berrien County,05/09/2020,358,7710.0,2603,33.8
Berrien County,05/16/2020,230,7710.0,2833,36.7
Berrien County,05/23/2020,219,7710.0,3052,39.6
Berrien County,05/30/2020,203,7710.0,3255,42.2
Bibb County,03/07/2020,62,68555.0,62,0.1
Bibb County,03/14/2020,77,68555.0,139,0.2
Bibb County,03/21/2020,134,68555.0,273,0.4
Bibb County,03/28/2020,1797,68555.0,2070,3.0
Bibb County,04/04/2020,4711,68555.0,6781,9.9
Bibb County,04/11/2020,3910,68555.0,10691,15.6
Bibb County,04/18/2020,2859,68555.0,13550,19.8
Bibb County,04/25/2020,3487,68555.0,17037,24.9
Bibb County,05/02/2020,2730,68555.0,19767,28.8
Bibb County,05/09/2020,3166,68555.0,22933,33.5
Bibb County,05/16/2020,2371,68555.0,25304,36.9
Bibb County,05/23/2020,2439,68555.0,27743,40.5
Bibb County,05/30/2020,1830,68555.0,29573,43.1
Bleckley County,03/07/2020,5,4579.0,5,0.1
Bleckley County,03/14/2020,16,4579.0,21,0.5
Bleckley County,03/21/2020,12,4579.0,33,0.7
Bleckley County,03/28/2020,47,4579.0,80,1.7
Bleckley County,04/04/2020,232,4579.0,312,6.8
Bleckley County,04/11/2020,165,4579.0,477,10.4
Bleckley County,04/18/2020,130,4579.0,607,13.3
Bleckley County,04/25/2020,127,4579.0,734,16.0
Bleckley County,05/02/2020,111,4579.0,845,18.5
Bleckley County,05/09/2020,127,4579.0,972,21.2
Bleckley County,05/16/2020,113,4579.0,1085,23.7
Bleckley County,05/23/2020,111,4579.0,1196,26.1
Bleckley County,05/30/2020,85,4579.0,1281,28.0
Brantley County,03/07/2020,6,7252.0,6,0.1
Brantley County,03/14/2020,8,7252.0,14,0.2
Brantley County,03/21/2020,7,7252.0,21,0.3
Brantley County,03/28/2020,82,7252.0,103,1.4
Brantley County,04/04/2020,438,7252.0,541,7.5
Brantley County,04/11/2020,339,7252.0,880,12.1
Brantley County,04/18/2020,311,7252.0,1191,16.4
Brantley County,04/25/2020,315,7252.0,1506,20.8
Brantley County,05/02/2020,309,7252.0,1815,25.0
Brantley County,05/09/2020,291,7252.0,2106,29.0
Brantley County,05/16/2020,254,7252.0,2360,32.5
Brantley County,05/23/2020,218,7252.0,2578,35.5
Brantley County,05/30/2020,190,7252.0,2768,38.2
Brooks County,03/07/2020,5,7131.0,5,0.1
Brooks County,03/14/2020,3,7131.0,8,0.1
Brooks County,03/21/2020,9,7131.0,17,0.2
Brooks County,03/28/2020,55,7131.0,72,1.0
Brooks County,04/04/2020,246,7131.0,318,4.5
Brooks County,04/11/2020,177,7131.0,495,6.9
Brooks County,04/18/2020,203,7131.0,698,9.8
Brooks County,04/25/2020,181,7131.0,879,12.3
Brooks County,05/02/2020,227,7131.0,1106,15.5
Brooks County,05/09/2020,163,7131.0,1269,17.8
Brooks County,05/16/2020,186,7131.0,1455,20.4
Brooks County,05/23/2020,199,7131.0,1654,23.2
Brooks County,05/30/2020,172,7131.0,1826,25.6
Bryan County,03/07/2020,11,18388.0,11,0.1
Bryan County,03/14/2020,28,18388.0,39,0.2
Bryan County,03/21/2020,66,18388.0,105,0.6
Bryan County,03/28/2020,351,18388.0,456,2.5
Bryan County,04/04/2020,1644,18388.0,2100,11.4
Bryan County,04/11/2020,1271,18388.0,3371,18.3
Bryan County,04/18/2020,1116,18388.0,4487,24.4
Bryan County,04/25/2020,1001,18388.0,5488,29.8
Bryan County,05/02/2020,917,18388.0,6405,34.8
Bryan County,05/09/2020,821,18388.0,7226,39.3
Bryan County,05/16/2020,724,18388.0,7950,43.2
Bryan County,05/23/2020,583,18388.0,8533,46.4
Bryan County,05/30/2020,549,18388.0,9082,49.4
Bulloch County,03/07/2020,111,36953.0,111,0.3
Bulloch County,03/14/2020,42,36953.0,153,0.4
Bulloch County,03/21/2020,86,36953.0,239,0.6
Bulloch County,03/28/2020,736,36953.0,975,2.6
Bulloch County,04/04/2020,2633,36953.0,3608,9.8
Bulloch County,04/11/2020,2078,36953.0,5686,15.4
Bulloch County,04/18/2020,1675,36953.0,7361,19.9
Bulloch County,04/25/2020,1687,36953.0,9048,24.5
Bulloch County,05/02/2020,1759,36953.0,10807,29.2
Bulloch County,05/09/2020,1721,36953.0,12528,33.9
Bulloch County,05/16/2020,1472,36953.0,14000,37.9
Bulloch County,05/23/2020,1549,36953.0,15549,42.1
Bulloch County,05/30/2020,957,36953.0,16506,44.7
Burke County,03/07/2020,26,9320.0,26,0.3
Burke County,03/14/2020,14,9320.0,40,0.4
Burke County,03/21/2020,10,9320.0,50,0.5
Burke County,03/28/2020,85,9320.0,135,1.4
Burke County,04/04/2020,438,9320.0,573,6.1
Burke County,04/11/2020,419,9320.0,992,10.6
Burke County,04/18/2020,376,9320.0,1368,14.7
Burke County,04/25/2020,353,9320.0,1721,18.5
Burke County,05/02/2020,339,9320.0,2060,22.1
Burke County,05/09/2020,264,9320.0,2324,24.9
Burke County,05/16/2020,219,9320.0,2543,27.3
Burke County,05/23/2020,194,9320.0,2737,29.4
Burke County,05/30/2020,200,9320.0,2937,31.5
Butts County,03/07/2020,11,10941.0,11,0.1
Butts County,03/14/2020,14,10941.0,25,0.2
Butts County,03/21/2020,19,10941.0,44,0.4
Butts County,03/28/2020,225,10941.0,269,2.5
Butts County,04/04/2020,749,10941.0,1018,9.3
Butts County,04/11/2020,647,10941.0,1665,15.2
Butts County,04/18/2020,543,10941.0,2208,20.2
Butts County,04/25/2020,572,10941.0,2780,25.4
Butts County,05/02/2020,760,10941.0,3540,32.4
Butts County,05/09/2020,671,10941.0,4211,38.5
Butts County,05/16/2020,437,10941.0,4648,42.5
Butts County,05/23/2020,304,10941.0,4952,45.3
Butts County,05/30/2020,341,10941.0,5293,48.4
Calhoun County,03/07/2020,8,2383.0,8,0.3
Calhoun County,03/14/2020,10,2383.0,18,0.8
Calhoun County,03/21/2020,14,2383.0,32,1.3
Calhoun County,03/28/2020,74,2383.0,106,4.4
Calhoun County,04/04/2020,212,2383.0,318,13.3
Calhoun County,04/11/2020,222,2383.0,540,22.7
Calhoun County,04/18/2020,187,2383.0,727,30.5
Calhoun County,04/25/2020,221,2383.0,948,39.8
Calhoun County,05/02/2020,202,2383.0,1150,48.3
Calhoun County,05/09/2020,171,2383.0,1321,55.4
Calhoun County,05/16/2020,209,2383.0,1530,64.2
Calhoun County,05/23/2020,124,2383.0,1654,69.4
Calhoun County,05/30/2020,114,2383.0,1768,74.2
Camden County,03/07/2020,10,21032.0,10,0.0
Camden County,03/14/2020,10,21032.0,20,0.1
Camden County,03/21/2020,21,21032.0,41,0.2
Camden County,03/28/2020,384,21032.0,425,2.0
Camden County,04/04/2020,1264,21032.0,1689,8.0
Camden County,04/11/2020,774,21032.0,2463,11.7
Camden County,04/18/2020,772,21032.0,3235,15.4
Camden County,04/25/2020,778,21032.0,4013,19.1
Camden County,05/02/2020,777,21032.0,4790,22.8
Camden County,05/09/2020,805,21032.0,5595,26.6
Camden County,05/16/2020,526,21032.0,6121,29.1
Camden County,05/23/2020,471,21032.0,6592,31.3
Camden County,05/30/2020,416,21032.0,7008,33.3
Candler County,03/07/2020,12,5716.0,12,0.2
Candler County,03/14/2020,5,5716.0,17,0.3
Candler County,03/21/2020,19,5716.0,36,0.6
Candler County,03/28/2020,94,5716.0,130,2.3
Candler County,04/04/2020,236,5716.0,366,6.4
Candler County,04/11/2020,198,5716.0,564,9.9
Candler County,04/18/2020,143,5716.0,707,12.4
Candler County,04/25/2020,205,5716.0,912,16.0
Candler County,05/02/2020,140,5716.0,1052,18.4
Candler County,05/09/2020,164,5716.0,1216,21.3
Candler County,05/16/2020,147,5716.0,1363,23.8
Candler County,05/23/2020,162,5716.0,1525,26.7
Candler County,05/30/2020,64,5716.0,1589,27.8
Carroll County,03/07/2020,48,56277.0,48,0.1
Carroll County,03/14/2020,74,56277.0,122,0.2
Carroll County,03/21/2020,78,56277.0,200,0.4
Carroll County,03/28/2020,1366,56277.0,1566,2.8
Carroll County,04/04/2020,4384,56277.0,5950,10.6
Carroll County,04/11/2020,2974,56277.0,8924,15.9
Carroll County,04/18/2020,2658,56277.0,11582,20.6
Carroll County,04/25/2020,2552,56277.0,14134,25.1
Carroll County,05/02/2020,2774,56277.0,16908,30.0
Carroll County,05/09/2020,2187,56277.0,19095,33.9
Carroll County,05/16/2020,1695,56277.0,20790,36.9
Carroll County,05/23/2020,1514,56277.0,22304,39.6
Carroll County,05/30/2020,1651,56277.0,23955,42.6
Catoosa County,03/07/2020,14,34225.0,14,0.0
Catoosa County,03/14/2020,13,34225.0,27,0.1
Catoosa County,03/21/2020,14,34225.0,41,0.1
Catoosa County,03/28/2020,326,34225.0,367,1.1
Catoosa County,04/04/2020,1116,34225.0,1483,4.3
Catoosa County,04/11/2020,889,34225.0,2372,6.9
Catoosa County,04/18/2020,875,34225.0,3247,9.5
Catoosa County,04/25/2020,893,34225.0,4140,12.1
Catoosa County,05/02/2020,723,34225.0,4863,14.2
Catoosa County,05/09/2020,709,34225.0,5572,16.3
Catoosa County,05/16/2020,505,34225.0,6077,17.8
Catoosa County,05/23/2020,431,34225.0,6508,19.0
Catoosa County,05/30/2020,438,34225.0,6946,20.3
Charlton County,03/07/2020,1,4894.0,1,0.0
Charlton County,03/14/2020,1,4894.0,2,0.0
Charlton County,03/21/2020,3,4894.0,5,0.1
Charlton County,03/28/2020,49,4894.0,54,1.1
Charlton County,04/04/2020,118,4894.0,172,3.5
Charlton County,04/11/2020,111,4894.0,283,5.8
Charlton County,04/18/2020,155,4894.0,438,8.9
Charlton County,04/25/2020,128,4894.0,566,11.6
Charlton County,05/02/2020,175,4894.0,741,15.1
Charlton County,05/09/2020,142,4894.0,883,18.0
Charlton County,05/16/2020,123,4894.0,1006,20.6
Charlton County,05/23/2020,120,4894.0,1126,23.0
Charlton County,05/30/2020,125,4894.0,1251,25.6
Chatham County,03/07/2020,110,140365.0,110,0.1
Chatham County,03/14/2020,100,140365.0,210,0.1
Chatham County,03/21/2020,369,140365.0,579,0.4
Chatham County,03/28/2020,6022,140365.0,6601,4.7
Chatham County,04/04/2020,15293,140365.0,21894,15.6
Chatham County,04/11/2020,10172,140365.0,32066,22.8
Chatham County,04/18/2020,8794,140365.0,40860,29.1
Chatham County,04/25/2020,8893,140365.0,49753,35.4
Chatham County,05/02/2020,8549,140365.0,58302,41.5
Chatham County,05/09/2020,7845,140365.0,66147,47.1
Chatham County,05/16/2020,6241,140365.0,72388,51.6
Chatham County,05/23/2020,5891,140365.0,78279,55.8
Chatham County,05/30/2020,5264,140365.0,83543,59.5
Chattahoochee County,03/07/2020,3,2023.0,3,0.1
Chattahoochee County,03/14/2020,6,2023.0,9,0.4
Chattahoochee County,03/21/2020,2,2023.0,11,0.5
Chattahoochee County,03/28/2020,25,2023.0,36,1.8
Chattahoochee County,04/04/2020,149,2023.0,185,9.1
Chattahoochee County,04/11/2020,135,2023.0,320,15.8
Chattahoochee County,04/18/2020,108,2023.0,428,21.2
Chattahoochee County,04/25/2020,127,2023.0,555,27.4
Chattahoochee County,05/02/2020,109,2023.0,664,32.8
Chattahoochee County,05/09/2020,122,2023.0,786,38.9
Chattahoochee County,05/16/2020,98,2023.0,884,43.7
Chattahoochee County,05/23/2020,90,2023.0,974,48.1
Chattahoochee County,05/30/2020,90,2023.0,1064,52.6
Chattooga County,03/07/2020,18,10376.0,18,0.2
Chattooga County,03/14/2020,10,10376.0,28,0.3
Chattooga County,03/21/2020,16,10376.0,44,0.4
Chattooga County,03/28/2020,98,10376.0,142,1.4
Chattooga County,04/04/2020,799,10376.0,941,9.1
Chattooga County,04/11/2020,1700,10376.0,2641,25.5
Chattooga County,04/18/2020,676,10376.0,3317,32.0
Chattooga County,04/25/2020,544,10376.0,3861,37.2
Chattooga County,05/02/2020,370,10376.0,4231,40.8
Chattooga County,05/09/2020,751,10376.0,4982,48.0
Chattooga County,05/16/2020,433,10376.0,5415,52.2
Chattooga County,05/23/2020,339,10376.0,5754,55.5
Chattooga County,05/30/2020,924,10376.0,6678,64.4
Cherokee County,03/07/2020,56,137887.0,56,0.0
Cherokee County,03/14/2020,65,137887.0,121,0.1
Cherokee County,03/21/2020,236,137887.0,357,0.3
Cherokee County,03/28/2020,4061,137887.0,4418,3.2
Cherokee County,04/04/2020,9857,137887.0,14275,10.4
Cherokee County,04/11/2020,6951,137887.0,21226,15.4
Cherokee County,04/18/2020,5785,137887.0,27011,19.6
Cherokee County,04/25/2020,5811,137887.0,32822,23.8
Cherokee County,05/02/2020,4797,137887.0,37619,27.3
Cherokee County,05/09/2020,5455,137887.0,43074,31.2
Cherokee County,05/16/2020,3611,137887.0,46685,33.9
Cherokee County,05/23/2020,3190,137887.0,49875,36.2
Cherokee County,05/30/2020,3057,137887.0,52932,38.4
Clarke County,03/07/2020,28,59920.0,28,0.0
Clarke County,03/14/2020,53,59920.0,81,0.1
Clarke County,03/21/2020,286,59920.0,367,0.6
Clarke County,03/28/2020,2498,59920.0,2865,4.8
Clarke County,04/04/2020,4074,59920.0,6939,11.6
Clarke County,04/11/2020,3509,59920.0,10448,17.4
Clarke County,04/18/2020,3013,59920.0,13461,22.5
Clarke County,04/25/2020,3137,59920.0,16598,27.7
Clarke County,05/02/2020,2337,59920.0,18935,31.6
Clarke County,05/09/2020,2942,59920.0,21877,36.5
Clarke County,05/16/2020,2131,59920.0,24008,40.1
Clarke County,05/23/2020,2280,59920.0,26288,43.9
Clarke County,05/30/2020,1876,59920.0,28164,47.0
Clay County,03/07/2020,0,910.0,0,0.0
Clay County,03/14/2020,3,910.0,3,0.3
Clay County,03/21/2020,5,910.0,8,0.9
Clay County,03/28/2020,43,910.0,51,5.6
Clay County,04/04/2020,137,910.0,188,20.7
Clay County,04/11/2020,124,910.0,312,34.3
Clay County,04/18/2020,93,910.0,405,44.5
Clay County,04/25/2020,94,910.0,499,54.8
Clay County,05/02/2020,94,910.0,593,65.2
Clay County,05/09/2020,80,910.0,673,74.0
Clay County,05/16/2020,67,910.0,740,81.3
Clay County,05/23/2020,61,910.0,801,88.0
Clay County,05/30/2020,48,910.0,849,93.3
Clayton County,03/07/2020,144,140224.0,144,0.1
Clayton County,03/14/2020,181,140224.0,325,0.2
Clayton County,03/21/2020,523,140224.0,848,0.6
Clayton County,03/28/2020,3913,140224.0,4761,3.4
Clayton County,04/04/2020,14597,140224.0,19358,13.8
Clayton County,04/11/2020,10185,140224.0,29543,21.1
Clayton County,04/18/2020,7210,140224.0,36753,26.2
Clayton County,04/25/2020,9048,140224.0,45801,32.7
Clayton County,05/02/2020,8900,140224.0,54701,39.0
Clayton County,05/09/2020,8329,140224.0,63030,44.9
Clayton County,05/16/2020,6509,140224.0,69539,49.6
Clayton County,05/23/2020,6008,140224.0,75547,53.9
Clayton County,05/30/2020,5639,140224.0,81186,57.9
Clinch County,03/07/2020,5,2642.0,5,0.2
Clinch County,03/14/2020,7,2642.0,12,0.5
Clinch County,03/21/2020,6,2642.0,18,0.7
Clinch County,03/28/2020,83,2642.0,101,3.8
Clinch County,04/04/2020,342,2642.0,443,16.8
Clinch County,04/11/2020,419,2642.0,862,32.6
Clinch County,04/18/2020,599,2642.0,1461,55.3
Clinch County,04/25/2020,521,2642.0,1982,75.0
Clinch County,05/02/2020,416,2642.0,2398,90.8
Clinch County,05/09/2020,363,2642.0,2761,104.5
Clinch County,05/16/2020,315,2642.0,3076,116.4
Clinch County,05/23/2020,232,2642.0,3308,125.2
Clinch County,05/30/2020,242,2642.0,3550,134.4
Cobb County,03/07/2020,261,431808.0,261,0.1
Cobb County,03/14/2020,286,431808.0,547,0.1
Cobb County,03/21/2020,982,431808.0,1529,0.4
Cobb County,03/28/2020,11745,431808.0,13274,3.1
Cobb County,04/04/2020,30774,431808.0,44048,10.2
Cobb County,04/11/2020,21303,431808.0,65351,15.1
Cobb County,04/18/2020,17992,431808.0,83343,19.3
Cobb County,04/25/2020,18968,431808.0,102311,23.7
Cobb County,05/02/2020,15856,431808.0,118167,27.4
Cobb County,05/09/2020,17725,431808.0,135892,31.5
Cobb County,05/16/2020,13171,431808.0,149063,34.5
Cobb County,05/23/2020,11888,431808.0,160951,37.3
Cobb County,05/30/2020,11210,431808.0,172161,39.9
Coffee County,03/07/2020,50,19289.0,50,0.3
Coffee County,03/14/2020,53,19289.0,103,0.5
Coffee County,03/21/2020,25,19289.0,128,0.7
Coffee County,03/28/2020,183,19289.0,311,1.6
Coffee County,04/04/2020,753,19289.0,1064,5.5
Coffee County,04/11/2020,588,19289.0,1652,8.6
Coffee County,04/18/2020,792,19289.0,2444,12.7
Coffee County,04/25/2020,899,19289.0,3343,17.3
Coffee County,05/02/2020,605,19289.0,3948,20.5
Coffee County,05/09/2020,587,19289.0,4535,23.5
Coffee County,05/16/2020,395,19289.0,4930,25.6
Coffee County,05/23/2020,481,19289.0,5411,28.1
Coffee County,05/30/2020,395,19289.0,5806,30.1
Colquitt County,03/07/2020,35,21989.0,35,0.2
Colquitt County,03/14/2020,21,21989.0,56,0.3
Colquitt County,03/21/2020,22,21989.0,78,0.4
Colquitt County,03/28/2020,224,21989.0,302,1.4
Colquitt County,04/04/2020,959,21989.0,1261,5.7
Colquitt County,04/11/2020,786,21989.0,2047,9.3
Colquitt County,04/18/2020,686,21989.0,2733,12.4
Colquitt County,04/25/2020,698,21989.0,3431,15.6
Colquitt County,05/02/2020,706,21989.0,4137,18.8
Colquitt County,05/09/2020,617,21989.0,4754,21.6
Colquitt County,05/16/2020,519,21989.0,5273,24.0
Colquitt County,05/23/2020,519,21989.0,5792,26.3
Colquitt County,05/30/2020,440,21989.0,6232,28.3
Columbia County,03/07/2020,51,75894.0,51,0.1
Columbia County,03/14/2020,33,75894.0,84,0.1
Columbia County,03/21/2020,59,75894.0,143,0.2
Columbia County,03/28/2020,1190,75894.0,1333,1.8
Columbia County,04/04/2020,3882,75894.0,5215,6.9
Columbia County,04/11/2020,2974,75894.0,8189,10.8
Columbia County,04/18/2020,2371,75894.0,10560,13.9
Columbia County,04/25/2020,2459,75894.0,13019,17.2
Columbia County,05/02/2020,1964,75894.0,14983,19.7
Columbia County,05/09/2020,2094,75894.0,17077,22.5
Columbia County,05/16/2020,1416,75894.0,18493,24.4
Columbia County,05/23/2020,1408,75894.0,19901,26.2
Columbia County,05/30/2020,1212,75894.0,21113,27.8
Cook County,03/07/2020,5,8219.0,5,0.1
Cook County,03/14/2020,5,8219.0,10,0.1
Cook County,03/21/2020,6,8219.0,16,0.2
Cook County,03/28/2020,155,8219.0,171,2.1
Cook County,04/04/2020,349,8219.0,520,6.3
Cook County,04/11/2020,383,8219.0,903,11.0
Cook County,04/18/2020,273,8219.0,1176,14.3
Cook County,04/25/2020,280,8219.0,1456,17.7
Cook County,05/02/2020,311,8219.0,1767,21.5
Cook County,05/09/2020,265,8219.0,2032,24.7
Cook County,05/16/2020,227,8219.0,2259,27.5
Cook County,05/23/2020,191,8219.0,2450,29.8
Cook County,05/30/2020,205,8219.0,2655,32.3
Coweta County,03/07/2020,50,75833.0,50,0.1
Coweta County,03/14/2020,55,75833.0,105,0.1
Coweta County,03/21/2020,251,75833.0,356,0.5
Coweta County,03/28/2020,1880,75833.0,2236,2.9
Coweta County,04/04/2020,5209,75833.0,7445,9.8
Coweta County,04/11/2020,4439,75833.0,11884,15.7
Coweta County,04/18/2020,3758,75833.0,15642,20.6
Coweta County,04/25/2020,3457,75833.0,19099,25.2
Coweta County,05/02/2020,3782,75833.0,22881,30.2
Coweta County,05/09/2020,3540,75833.0,26421,34.8
Coweta County,05/16/2020,2792,75833.0,29213,38.5
Coweta County,05/23/2020,2702,75833.0,31915,42.1
Coweta County,05/30/2020,2088,75833.0,34003,44.8
Crawford County,03/07/2020,6,5691.0,6,0.1
Crawford County,03/14/2020,1,5691.0,7,0.1
Crawford County,03/21/2020,11,5691.0,18,0.3
Crawford County,03/28/2020,85,5691.0,103,1.8
Crawford County,04/04/2020,260,5691.0,363,6.4
Crawford County,04/11/2020,258,5691.0,621,10.9
Crawford County,04/18/2020,163,5691.0,784,13.8
Crawford County,04/25/2020,164,5691.0,948,16.7
Crawford County,05/02/2020,169,5691.0,1117,19.6
Crawford County,05/09/2020,163,5691.0,1280,22.5
